CustomerID,Name,DOB,Gender,JoinDate,IncomeBracket,CustomerSegment,RiskScore
19875,Umang Tara,25-10-86,Female,08-05-24,Low,Retail,0.19
19876,Jayan Vora,20-03-84,Female,24-09-24,Upper Middle,Digital,0.68
19877,Armaan Borra,01-10-67,Male,22-07-24,Upper Middle,Retail,0.18
19878,Nirvaan Ramesh,01-08-70,Male,03-01-25,Middle,Digital,0.47
19879,Dishani Bhardwaj,17-05-00,Male,06-07-24,Upper Middle,Priority,0.85
19880,Himmat Talwar,12-03-68,Female,26-12-24,High,Priority,0.52
19881,Veer Kakar,01-05-04,Male,13-11-24,High,Digital,0.27
19882,Zara Sarkar,11-12-02,Male,15-08-24,High,Digital,0.67
19883,Hazel Batra,31-03-87,Female,04-02-25,High,Corporate,0.62
19884,Arnav Suri,24-08-02,Female,27-12-24,Low,Digital,0.42
19885,Ehsaan Kapoor,04-12-72,Male,25-03-25,Low,Digital,0.53
19886,Yakshit Thaman,21-01-61,Male,11-09-24,High,Corporate,0.58
19887,Devansh Devan,09-03-04,Male,05-04-24,Low,Retail,0.01
19888,Ishita Dara,23-04-79,Male,02-04-24,Upper Middle,Digital,0.5
19889,Kiaan Lad,22-09-93,Male,13-11-24,Upper Middle,Corporate,0.52
19890,Yuvraj  Dani,17-11-73,Female,28-02-25,Upper Middle,Corporate,0.57
19891,Yakshit Chander,27-03-64,Female,12-06-24,Upper Middle,Retail,0.09
19892,Vanya Kala,07-06-06,Male,17-03-25,Upper Middle,Retail,0.32
19893,Hrishita Balakrishnan,01-10-58,Female,05-08-24,High,Priority,0.58
19894,Ojas Walla,16-11-70,Female,06-01-25,High,Priority,0.43
19895,Vihaan Sane,26-04-95,Female,25-09-24,Upper Middle,Digital,0.98
19896,Mohanlal Mann,07-02-80,Male,28-08-24,High,Digital,0.07
19897,Dishani Kannan,06-10-93,Male,14-08-24,High,Digital,0.38
19898,Yuvraj  Bala,19-02-94,Male,24-05-24,Middle,Digital,0.09
19899,Shalv Sengupta,13-09-79,Male,10-10-24,Upper Middle,Corporate,0.74
19900,Hunar Vora,20-02-82,Male,08-07-24,Middle,Retail,0.55
19901,Mohanlal Kothari,11-12-56,Female,03-04-24,High,Priority,0.03
19902,Kiaan Desai,27-04-80,Female,16-12-24,Low,Retail,0.19
19903,Anahi Baral,28-07-82,Female,19-12-24,Middle,Corporate,0.5
19904,Pihu Chatterjee,29-07-80,Female,16-07-24,High,Digital,0.02
19905,Ira Gill,28-04-69,Female,17-12-24,Low,Priority,0.83
19906,Suhana Sengupta,12-07-79,Male,02-08-24,Low,Corporate,0.02
19907,Eva Shere,14-10-58,Female,17-08-24,High,Retail,0.14
19908,Kiaan Tripathi,05-10-01,Female,13-01-25,High,Digital,0.08
19909,Kiara Dhawan,24-10-97,Male,27-09-24,Upper Middle,Corporate,0.19
19910,Ranbir Agate,31-12-95,Male,14-10-24,Upper Middle,Priority,0.41
19911,Saira Wali,22-04-91,Female,07-02-25,High,Corporate,0.58
19912,Pihu Bhasin,26-09-68,Female,26-08-24,High,Corporate,0.55
19913,Saanvi Dara,23-08-57,Male,25-01-25,High,Digital,0.97
19914,Myra Boase,29-07-00,Male,06-10-24,Low,Priority,0.97
19915,Ayesha Gulati,10-12-94,Male,16-10-24,Low,Retail,0.41
19916,Gokul Ahluwalia,16-05-94,Male,22-11-24,Upper Middle,Priority,0.5
19917,Emir Rau,21-12-76,Female,17-07-24,Low,Corporate,0.08
19918,Stuvan Shanker,04-08-82,Female,27-07-24,High,Priority,0.02
19919,Diya Ganesan,14-02-79,Male,14-11-24,Middle,Corporate,0.6
19920,Khushi Kapadia,22-08-90,Female,24-01-25,Low,Retail,0.78
19921,Onkar Babu,22-04-81,Male,01-09-24,Upper Middle,Corporate,0.19
19922,Ojas Raja,15-02-97,Female,15-01-25,Middle,Corporate,0.15
19923,Khushi Dave,27-08-64,Male,14-04-24,Upper Middle,Corporate,0.39
19924,Piya Sunder,06-01-83,Female,03-06-24,High,Retail,0.48
19925,Aniruddh Goel,14-01-06,Female,20-07-24,Upper Middle,Priority,0.8
19926,Chirag Chaudhry,20-08-67,Male,13-02-25,Middle,Priority,0.27
19927,Ela Shankar,28-01-05,Male,27-07-24,High,Priority,0.86
19928,Akarsh Dube,22-04-83,Male,09-04-24,High,Corporate,0.65
19929,Sahil Ravi,20-06-79,Male,29-01-25,Middle,Corporate,0.77
19930,Ojas Kala,14-12-86,Female,09-08-24,Middle,Corporate,0.09
19931,Vardaniya Loyal,11-04-72,Female,08-04-24,Low,Priority,0.53
19932,Shalv Sankar,04-09-72,Female,26-06-24,Low,Priority,0.38
19933,Raunak Chada,23-11-55,Female,28-11-24,Upper Middle,Priority,1
19934,Heer Ramakrishnan,18-12-87,Male,23-10-24,Low,Retail,0.59
19935,Indrans Khare,07-07-02,Female,03-01-25,Upper Middle,Retail,0.02
19936,Raghav Sheth,16-07-68,Female,24-10-24,Middle,Priority,0.19
19937,Taimur Dalal,23-03-63,Male,20-01-25,High,Retail,0.16
19938,Dhruv Kanda,15-12-84,Male,04-01-25,High,Digital,0.86
19939,Anaya Bail,03-12-61,Male,08-01-25,Low,Digital,0.07
19940,Fateh Lalla,07-04-84,Female,01-12-24,Middle,Corporate,0.99
19941,Pari Devi,08-03-97,Female,01-09-24,High,Retail,0.92
19942,Riya Kapur,15-01-96,Female,28-05-24,Low,Digital,0.45
19943,Shalv Thaker,30-10-80,Female,10-09-24,Middle,Corporate,0.3
19944,Jhanvi Garde,08-01-97,Female,19-10-24,Middle,Corporate,0.08
19945,Zeeshan Basak,11-07-76,Male,02-10-24,Middle,Corporate,0.75
19946,Krish Vala,30-10-96,Female,03-12-24,High,Corporate,0.38
19947,Yuvraj  Bose,12-05-90,Male,22-01-25,Low,Priority,0.08
19948,Adah Kunda,14-09-77,Female,11-12-24,High,Priority,0.72
19949,Samar Kaul,21-03-78,Female,10-11-24,Middle,Corporate,0.47
19950,Advik Rout,22-05-89,Male,13-03-25,Low,Priority,0.01
19951,Devansh Chahal,13-10-91,Male,27-04-24,Middle,Priority,0.27
19952,Ritvik Issac,19-06-78,Female,18-08-24,Low,Priority,0.32
19953,Tiya Bali,06-03-92,Male,30-07-24,Low,Retail,0.58
19954,Shalv Bhavsar,13-11-97,Female,24-03-25,Upper Middle,Priority,0.03
19955,Damini Sarkar,08-07-78,Female,07-07-24,Low,Digital,0.69
19956,Eva Varghese,13-11-62,Female,01-04-24,Middle,Corporate,0.11
19957,Vritika Gara,27-08-72,Male,19-03-25,Middle,Retail,0.22
19958,Anay Dada,05-03-84,Female,18-03-25,Low,Priority,0.02
19959,Navya Wali,04-06-96,Male,22-02-25,Low,Priority,0.3
19960,Ishita Balan,28-11-96,Male,27-08-24,High,Retail,0.86
19961,Sumer Borra,26-06-59,Male,17-05-24,High,Digital,0.31
19962,Damini Taneja,03-09-93,Male,08-11-24,Middle,Retail,0.2
19963,Sahil Goswami,29-03-75,Male,28-02-25,Middle,Corporate,0.07
19964,Advika Dewan,05-08-67,Male,10-07-24,High,Priority,0.32
19965,Zain Chokshi,07-09-77,Male,07-07-24,Upper Middle,Priority,0.47
19966,Eshani Luthra,19-09-88,Female,25-10-24,Middle,Corporate,0.74
19967,Miraya Setty,18-06-88,Male,17-11-24,High,Corporate,0.18
19968,Vihaan Shukla,14-04-75,Female,29-10-24,Upper Middle,Priority,0.29
19969,Zara Rajagopalan,13-03-56,Male,20-04-24,Middle,Retail,0.63
19970,Jayant Mand,15-03-02,Male,31-10-24,High,Digital,0.82
19971,Reyansh Chaudhry,02-07-55,Male,26-12-24,Middle,Priority,0.42
19972,Nitara Dhar,30-07-63,Female,25-04-24,High,Priority,0.35
19973,Vihaan Bala,04-01-82,Male,12-09-24,High,Digital,0.74
19974,Ranbir Bahl,04-04-71,Female,03-11-24,Low,Priority,0.09
19975,Advika Ramaswamy,30-03-71,Male,19-05-24,Middle,Corporate,0.59
19976,Ehsaan Deol,21-06-72,Female,19-06-24,Low,Digital,0.17
19977,Kimaya Saran,19-09-60,Male,21-04-24,Middle,Priority,0.12
19978,Purab Chakraborty,25-05-62,Female,01-06-24,Upper Middle,Retail,0.35
19979,Piya Keer,27-07-94,Male,25-08-24,Upper Middle,Digital,0.49
19980,Siya Kothari,14-09-56,Male,26-01-25,Middle,Priority,0.84
19981,Shamik Ratta,25-05-85,Female,19-01-25,Middle,Corporate,0.42
19982,Trisha Gera,28-07-81,Female,30-04-24,Middle,Corporate,0.33
19983,Mishti Dua,21-10-06,Male,25-03-25,High,Priority,0.41
19984,Advik Anand,07-12-57,Female,31-05-24,High,Priority,0.51
19985,Saanvi Sura,04-02-71,Male,20-03-25,Upper Middle,Corporate,0.03
19986,Jivin Doshi,22-10-65,Female,20-02-25,Low,Priority,0.55
19987,Oorja Kaur,19-08-89,Male,17-02-25,Middle,Retail,0.11
19988,Umang Bava,13-05-88,Male,09-11-24,Upper Middle,Priority,0.73
19989,Shanaya Chadha,02-10-87,Female,01-08-24,Middle,Priority,0.37
19990,Akarsh Bora,23-10-68,Male,02-02-25,Low,Corporate,0.42
19991,Madhup Tara,27-02-67,Female,28-07-24,Middle,Corporate,0.05
19992,Vihaan Kala,25-11-73,Female,27-07-24,Upper Middle,Priority,0.38
19993,Rania Sanghvi,08-07-58,Male,06-01-25,Upper Middle,Priority,0.26
19994,Miraya Jha,05-05-60,Female,29-06-24,High,Digital,0.69
19995,Ayesha Kari,08-03-07,Male,04-01-25,Low,Retail,0.72
19996,Bhamini Srivastava,28-04-79,Female,22-07-24,Upper Middle,Corporate,0.8
19997,Mahika Gola,21-06-95,Male,08-04-24,Middle,Corporate,0.08
19998,Advika Raj,13-01-73,Male,24-10-24,Upper Middle,Digital,0.86
19999,Jayan Ratti,28-08-02,Female,05-03-25,High,Corporate,0.73
20000,Indranil Mall,02-07-65,Male,11-03-25,High,Retail,0.42
20001,Eva Chaudhari,04-12-83,Female,15-12-24,Middle,Retail,0.35
20002,Advik Khosla,13-01-71,Male,12-05-24,High,Priority,0.97
20003,Romil Banerjee,26-02-61,Male,09-05-24,Middle,Corporate,0.11
20004,Khushi Sunder,01-11-04,Female,20-03-25,Low,Digital,0
20005,Jivin Basu,27-06-59,Male,22-12-24,Upper Middle,Retail,0.4
20006,Stuvan Dutt,22-02-87,Female,22-10-24,Upper Middle,Corporate,0.77
20007,Shanaya Dhar,02-02-03,Female,16-01-25,Low,Priority,0.22
20008,Onkar Sunder,12-08-07,Male,16-10-24,Low,Priority,0.66
20009,Indranil Mallick,20-06-89,Female,20-02-25,Middle,Corporate,0.79
20010,Aarush Gokhale,21-08-07,Male,06-04-24,Low,Retail,0.08
20011,Shayak Wason,29-12-96,Male,31-07-24,Middle,Corporate,0.41
20012,Dhruv Jayaraman,17-09-55,Female,26-07-24,Middle,Digital,0.47
20013,Diya Bandi,03-08-60,Female,24-12-24,High,Digital,0.21
20014,Baiju Dyal,09-12-01,Male,01-10-24,High,Priority,0.35
20015,Reyansh Verma,07-12-90,Male,24-03-25,High,Digital,0.71
20016,Misha Buch,14-05-82,Female,23-05-24,Middle,Digital,0.82
20017,Piya Mannan,07-05-61,Female,13-05-24,Middle,Retail,0.54
20018,Oorja Bains,02-02-60,Female,05-11-24,High,Retail,0.3
20019,Anay Goyal,19-11-74,Female,27-08-24,High,Priority,0.45
20020,Bhamini Deol,06-05-02,Female,07-08-24,Middle,Corporate,0.75
20021,Badal Garg,13-06-87,Female,13-09-24,Upper Middle,Retail,0.82
20022,Prisha Devi,04-08-03,Female,18-05-24,Low,Retail,0.39
20023,Vivaan Singh,23-05-01,Male,21-01-25,Upper Middle,Priority,0.83
20024,Purab Dayal,27-10-67,Male,15-12-24,Upper Middle,Corporate,0.28
20025,Indrans Char,17-06-99,Female,10-02-25,High,Priority,0.31
20026,Pihu Acharya,12-02-07,Female,14-04-24,Upper Middle,Corporate,0.15
20027,Shamik Sharma,06-08-92,Male,24-09-24,Low,Digital,0.73
20028,Suhana Halder,30-08-69,Female,15-07-24,Upper Middle,Priority,0.22
20029,Aaryahi Chandran,30-05-62,Male,30-03-25,Low,Retail,0.86
20030,Onkar Goda,26-01-97,Female,10-06-24,Low,Retail,0.68
20031,Himmat Cherian,28-04-00,Female,09-10-24,Middle,Corporate,0.81
20032,Biju Zachariah,30-10-02,Female,17-12-24,High,Priority,0.3
20033,Rati Loke,18-02-01,Male,06-01-25,Low,Digital,0.97
20034,Samar Dhingra,23-12-58,Male,23-06-24,Upper Middle,Priority,0.76
20035,Rati Barad,23-06-96,Female,05-09-24,Upper Middle,Digital,0.25
20036,Chirag Arora,20-06-78,Female,29-12-24,Middle,Digital,0.07
20037,Sana Wagle,01-04-61,Male,18-11-24,Low,Digital,0.35
20038,Rania Dixit,05-11-65,Male,17-12-24,High,Corporate,0.22
20039,Veer Rattan,15-03-93,Male,08-02-25,Upper Middle,Retail,0.38
20040,Anaya Sankar,22-01-75,Female,30-04-24,Upper Middle,Priority,0.43
20041,Advika Sathe,07-07-95,Male,12-05-24,Upper Middle,Priority,0.41
20042,Shlok Buch,26-08-90,Male,08-01-25,Upper Middle,Corporate,0.94
20043,Shlok Raman,24-04-80,Female,30-12-24,Middle,Digital,0.61
20044,Lagan Thaman,01-06-80,Male,13-10-24,Low,Retail,0.69
20045,Advika Jhaveri,06-06-03,Female,12-01-25,High,Retail,0.88
20046,Zeeshan Varghese,30-07-03,Female,03-10-24,High,Digital,0.44
20047,Ishaan Mahajan,22-06-72,Female,29-07-24,Middle,Digital,0.84
20048,Anahita Rao,28-02-01,Female,30-10-24,High,Priority,0.82
20049,Vedika Chakrabarti,26-05-78,Male,16-01-25,Low,Digital,0.11
20050,Tejas Borra,18-01-69,Female,06-12-24,Upper Middle,Digital,0.83
20051,Nirvaan Chandra,07-05-03,Male,21-02-25,Middle,Retail,0.22
20052,Raghav Ganesan,29-06-96,Male,14-12-24,Low,Digital,0.69
20053,Jayant Kothari,12-10-69,Female,02-03-25,Upper Middle,Priority,0.31
20054,Ojas Wali,16-01-76,Male,10-11-24,Upper Middle,Corporate,0.95
20055,Shayak Sarraf,18-06-73,Female,11-01-25,Low,Retail,0.11
20056,Aaryahi Kari,24-12-58,Female,26-11-24,Middle,Corporate,0.76
20057,Kanav Chandran,01-01-81,Male,01-06-24,Middle,Priority,0.28
20058,Ritvik Ramaswamy,15-06-62,Male,02-05-24,High,Priority,0.55
20059,Nishith Kant,29-05-03,Male,26-04-24,High,Corporate,0.9
20060,Romil Lala,25-04-03,Male,29-06-24,Upper Middle,Digital,0.19
20061,Samarth Bobal,10-04-03,Male,21-05-24,Middle,Retail,0.07
20062,Taimur Gandhi,08-07-80,Female,06-05-24,Low,Digital,0.57
20063,Jivin Jhaveri,08-08-69,Female,19-11-24,High,Corporate,0.43
20064,Ahana  Divan,17-09-93,Female,12-02-25,Upper Middle,Retail,0.21
20065,Indrajit Khalsa,11-09-06,Female,19-06-24,High,Digital,0.94
20066,Tanya Char,15-12-70,Female,09-01-25,Middle,Retail,0.96
20067,Urvi Kamdar,24-07-03,Male,20-04-24,Middle,Retail,0.33
20068,Riya Rout,27-10-05,Female,06-11-24,High,Retail,0.34
20069,Zain Jhaveri,24-11-00,Female,03-04-24,Upper Middle,Corporate,0
20070,Ahana  Kar,28-08-73,Male,24-07-24,High,Priority,0.73
20071,Anahita Lad,13-11-54,Male,27-08-24,Low,Retail,0.74
20072,Kaira Salvi,03-03-63,Female,03-09-24,Low,Digital,0.77
20073,Priyansh Shanker,09-09-78,Female,11-02-25,Middle,Corporate,0.29
20074,Armaan Bawa,04-12-61,Female,14-07-24,High,Retail,0.67
20075,Jiya Mahal,05-11-88,Male,26-12-24,Middle,Retail,0.85
20076,Indrajit Tripathi,15-12-61,Male,29-06-24,Low,Digital,0.27
20077,Rania Raval,28-07-02,Male,06-11-24,High,Priority,0.64
20078,Ishita Madan,23-04-75,Male,16-11-24,Middle,Digital,0.96
20079,Kiaan Dani,31-12-60,Male,12-07-24,Upper Middle,Corporate,0.74
20080,Shanaya Kala,17-01-65,Male,14-10-24,Upper Middle,Retail,0.17
20081,Mannat Ramakrishnan,25-11-54,Female,30-03-25,Upper Middle,Corporate,0.44
20082,Drishya Ravi,07-04-66,Female,01-06-24,Middle,Digital,0.66
20083,Krish Dora,27-02-86,Male,07-06-24,High,Corporate,0.16
20084,Samarth Bail,19-09-06,Female,29-06-24,High,Priority,0.83
20085,Indrans Mangat,17-04-67,Male,27-12-24,Low,Digital,0.66
20086,Eva Tara,26-02-93,Female,23-05-24,High,Retail,0.74
20087,Seher Sami,22-10-59,Female,13-05-24,High,Retail,0.62
20088,Aarush Sethi,16-10-73,Male,14-09-24,High,Priority,0.38
20089,Farhan Ram,05-09-55,Male,06-06-24,Middle,Digital,0.18
20090,Khushi Balay,06-09-59,Male,13-01-25,Low,Retail,0.06
20091,Nirvi Dhar,12-12-55,Male,15-04-24,Middle,Priority,0.02
20092,Dhanuk Goda,08-02-03,Male,21-10-24,High,Digital,0.17
20093,Aarna Sibal,05-05-65,Male,28-03-25,Upper Middle,Corporate,0.52
20094,Samarth Balan,06-11-60,Female,03-10-24,High,Corporate,0.45
20095,Aarush Ranganathan,06-10-97,Male,08-08-24,High,Priority,0.01
20096,Vedika Manda,25-12-79,Female,12-05-24,High,Retail,0.48
20097,Shanaya Chand,23-03-76,Male,30-10-24,Low,Digital,0.01
20098,Inaaya  Bhasin,23-11-04,Female,11-07-24,High,Priority,0.71
20099,Madhup Barad,06-10-61,Female,21-06-24,Upper Middle,Retail,0.22
20100,Yuvraj  Khurana,25-09-02,Female,29-10-24,Low,Priority,0.18
20101,Nirvaan Mani,31-01-07,Female,10-12-24,Upper Middle,Digital,0.4
20102,Anya Dara,03-05-56,Female,09-08-24,Low,Corporate,0.43
20103,Samaira Viswanathan,04-06-69,Male,25-05-24,Upper Middle,Digital,0.66
20104,Prerak Lalla,12-03-59,Male,06-02-25,High,Digital,0.04
20105,Yasmin Sur,22-03-79,Female,22-04-24,Middle,Digital,0.27
20106,Pranay Bhatti,11-01-95,Male,23-09-24,Upper Middle,Retail,0.65
20107,Shaan Seth,25-03-88,Female,24-10-24,Low,Retail,0.71
20108,Ehsaan Dayal,31-01-82,Male,03-05-24,Low,Retail,0.69
20109,Biju Rajan,07-05-05,Male,05-11-24,Middle,Corporate,0.64
20110,Anaya Ahuja,30-03-69,Male,21-10-24,Middle,Priority,0.27
20111,Manjari Sengupta,29-07-05,Female,24-07-24,High,Priority,0.81
20112,Anika Rama,16-06-81,Male,03-04-24,Low,Priority,0.82
20113,Nakul Mannan,15-08-84,Female,05-06-24,Low,Retail,0.3
20114,Bhavin Varghese,28-04-93,Female,08-02-25,Low,Priority,0.84
20115,Kanav Luthra,27-12-84,Female,27-06-24,High,Retail,0.15
20116,Pihu Solanki,27-09-64,Male,10-12-24,Middle,Retail,0.45
20117,Anahi Balakrishnan,01-11-59,Female,06-06-24,Upper Middle,Priority,0.98
20118,Riya Sangha,31-12-73,Male,01-10-24,Upper Middle,Corporate,0.82
20119,Drishya Bose,31-10-62,Female,15-12-24,High,Corporate,0.33
20120,Bhamini De,28-12-90,Female,03-06-24,High,Digital,0.27
20121,Neelofar Mannan,22-12-60,Female,23-04-24,Middle,Priority,0.31
20122,Hazel Krishnamurthy,30-04-88,Male,11-06-24,High,Priority,0.87
20123,Mamooty Brar,24-09-71,Female,16-08-24,High,Corporate,0.41
20124,Damini Dass,11-05-86,Female,16-07-24,High,Priority,0.95
20125,Darshit Kakar,30-07-74,Female,28-05-24,Middle,Priority,0.28
20126,Jhanvi Walia,14-06-97,Female,10-06-24,High,Corporate,0.72
20127,Samiha Aurora,07-03-94,Male,01-11-24,Upper Middle,Digital,0.44
20128,Aradhya Bobal,08-04-72,Male,17-04-24,Upper Middle,Retail,0.99
20129,Anay Bhattacharyya,04-08-05,Male,04-10-24,Low,Retail,0.9
20130,Pihu Ravel,04-04-63,Female,30-11-24,High,Digital,0.4
20131,Shamik Dhingra,10-04-06,Female,05-12-24,High,Digital,0.16
20132,Riya Kala,26-03-97,Male,06-06-24,Upper Middle,Priority,0.29
20133,Vaibhav Agate,10-08-87,Female,20-09-24,Low,Digital,0.95
20134,Saira Kashyap,07-08-03,Male,20-08-24,High,Digital,0.41
20135,Reyansh Subramanian,02-08-87,Female,18-07-24,Middle,Corporate,0.85
20136,Shaan Acharya,14-12-94,Female,05-08-24,Low,Priority,0.04
20137,Amira Tripathi,13-04-63,Female,03-12-24,High,Digital,0.24
20138,Riaan Dixit,21-07-96,Male,26-10-24,Low,Retail,0.87
20139,Advika Sabharwal,08-02-72,Male,20-06-24,High,Corporate,0.58
20140,Biju Ram,29-01-55,Male,14-07-24,High,Retail,0.03
20141,Aaina Bassi,29-04-87,Male,20-09-24,Upper Middle,Corporate,0.89
20142,Zain Iyengar,15-09-58,Female,20-05-24,High,Priority,0.06
20143,Pari Manda,12-10-91,Male,27-11-24,Upper Middle,Retail,0.59
20144,Kaira Dasgupta,19-08-74,Female,21-10-24,Low,Retail,0.87
20145,Piya Baral,11-04-85,Male,21-12-24,Upper Middle,Digital,0.76
20146,Samar Mangal,14-07-85,Female,22-10-24,High,Retail,0.45
20147,Faiyaz Bhalla,14-05-73,Female,08-02-25,Low,Priority,0.86
20148,Amani Rout,09-02-88,Male,05-02-25,Middle,Retail,0.36
20149,Vidur Bawa,18-10-66,Female,16-01-25,Middle,Retail,0.23
20150,Purab Barad,14-10-80,Female,28-03-25,High,Corporate,0.51
20151,Divit Sarin,13-01-55,Male,20-04-24,Low,Priority,0.85
20152,Stuvan Hora,28-03-62,Female,28-05-24,Middle,Retail,0.04
20153,Nishith Kuruvilla,09-05-76,Female,28-02-25,Upper Middle,Corporate,0.94
20154,Ranbir Chokshi,09-02-96,Female,24-05-24,Upper Middle,Retail,0.35
20155,Jayan Sodhi,16-08-56,Female,29-11-24,Low,Retail,0.55
20156,Shaan Wali,14-12-97,Male,02-07-24,Middle,Digital,0.07
20157,Tara Saran,05-01-62,Female,06-02-25,Middle,Retail,0.35
20158,Keya Buch,10-07-98,Male,01-02-25,Middle,Retail,0.81
20159,Adira Sood,12-02-91,Male,27-02-25,High,Retail,0.31
20160,Rati Chokshi,22-09-80,Female,23-04-24,Middle,Priority,0.24
20161,Aniruddh Bhatnagar,12-09-04,Female,01-04-24,Low,Retail,0.97
20162,Mamooty Borra,20-12-95,Male,17-08-24,Upper Middle,Corporate,0.39
20163,Rohan Dugar,04-11-55,Male,07-10-24,High,Retail,0.6
20164,Elakshi Maharaj,12-06-79,Male,04-06-24,Upper Middle,Digital,0.8
20165,Kabir Kapur,14-01-95,Female,26-10-24,Low,Priority,0.37
20166,Adira Sachdeva,25-06-69,Female,01-09-24,Upper Middle,Retail,0.84
20167,Dhanuk Ahuja,05-12-90,Female,29-01-25,Upper Middle,Retail,0.79
20168,Shaan Lanka,24-01-06,Female,24-05-24,Upper Middle,Corporate,0.52
20169,Emir Srivastava,29-12-54,Female,18-01-25,High,Priority,0.53
20170,Kaira Barman,11-07-70,Female,20-12-24,Middle,Corporate,0.89
20171,Jhanvi Khosla,16-04-75,Female,29-03-25,Middle,Corporate,0.16
20172,Ahana  Balay,18-10-73,Female,30-09-24,Low,Priority,0.72
20173,Farhan Vaidya,28-12-69,Male,24-09-24,High,Digital,0.55
20174,Himmat Raj,27-02-69,Female,10-03-25,High,Retail,0.25
20175,Abram Upadhyay,20-10-85,Female,02-01-25,High,Digital,0.9
20176,Nehmat Warrior,29-03-95,Male,23-06-24,High,Priority,0.03
20177,Fateh Sunder,20-01-87,Male,17-07-24,Low,Priority,0.12
20178,Taran Zacharia,29-07-90,Female,23-09-24,High,Corporate,0.6
20179,Shalv Dayal,26-09-74,Male,02-06-24,High,Priority,0.5
20180,Pranay Sharma,15-09-56,Male,18-03-25,High,Retail,0.26
20181,Aaina Dayal,17-12-72,Male,09-03-25,High,Priority,0.17
20182,Onkar Sachar,04-01-93,Female,01-08-24,Middle,Corporate,0.74
20183,Sara Mahajan,17-09-57,Female,31-07-24,High,Retail,0.92
20184,Biju Desai,12-06-74,Female,03-02-25,Low,Corporate,0.92
20185,Devansh Bajwa,20-08-99,Female,05-07-24,Low,Digital,0.55
20186,Faiyaz Majumdar,06-08-05,Female,07-02-25,Upper Middle,Corporate,0.66
20187,Ivana Sanghvi,29-12-81,Male,15-10-24,Middle,Priority,0.3
20188,Rati Balakrishnan,06-07-98,Female,07-11-24,High,Retail,0.49
20189,Yasmin Bhalla,28-03-73,Female,14-09-24,Upper Middle,Corporate,0.31
20190,Kimaya Ramachandran,27-11-67,Male,29-03-25,Low,Corporate,0.37
20191,Shray Ahluwalia,04-11-54,Female,13-02-25,Middle,Corporate,0.91
20192,Vivaan Karpe,25-11-82,Female,07-05-24,Middle,Retail,1
20193,Seher Dave,07-02-92,Male,29-06-24,Middle,Corporate,0.59
20194,Bhamini Bhatia,16-05-77,Male,20-10-24,Low,Priority,0.78
20195,Oorja Gokhale,30-11-94,Male,07-02-25,Middle,Corporate,0.39
20196,Tiya Bhat,12-12-71,Female,16-04-24,Upper Middle,Priority,0.3
20197,Drishya Viswanathan,20-05-85,Female,24-12-24,Low,Digital,0.22
20198,Taimur Sheth,16-10-01,Male,19-09-24,Low,Priority,0.56
20199,Mannat Bawa,30-04-69,Male,20-11-24,Upper Middle,Digital,0.93
20200,Kiara Dar,06-08-90,Male,23-09-24,Low,Retail,0.77
20201,Inaaya  Manda,18-07-73,Male,27-05-24,Middle,Priority,0.89
20202,Kavya Basak,03-02-88,Male,03-06-24,High,Priority,0.24
20203,Baiju Sood,01-03-93,Male,08-12-24,Middle,Retail,0.87
20204,Prerak Kala,23-03-73,Male,25-11-24,Upper Middle,Corporate,0.25
20205,Jivika Kamdar,18-12-88,Male,04-11-24,High,Priority,0.56
20206,Nirvaan Basak,23-10-74,Female,22-12-24,Middle,Priority,0.45
20207,Armaan Borah,08-04-81,Female,25-06-24,Low,Digital,0.1
20208,Anay Karnik,05-11-54,Female,17-03-25,Low,Digital,0.75
20209,Adah Suresh,06-12-56,Female,23-05-24,Upper Middle,Retail,0.34
20210,Charvi Kanda,19-08-02,Female,23-08-24,Middle,Retail,0.9
20211,Kavya Dixit,30-01-94,Male,05-06-24,Middle,Retail,0.71
20212,Ishaan Ghosh,18-01-93,Female,26-05-24,Middle,Retail,0.85
20213,Yashvi Buch,22-12-04,Male,24-02-25,High,Digital,0.25
20214,Jayan Wable,21-10-85,Male,02-11-24,High,Corporate,0.34
20215,Nayantara Hari,06-11-79,Female,26-12-24,Middle,Digital,0.96
